54, 1226173367, 376126, 1206
54, 1230099444, 376177, 1206
54, 1233766748, 376148, 1212
54, 1237642793, 376183, 1213
55, 1241279786, 376145, 1220
55, 1245037366, 376144, 1224
55, 1248638452, 376095, 1232
55, 1252399882, 376096, 1236
55, 1256240914, 376120, 1238
55, 1260008830, 376122, 1242
56, 1263888456, 376157, 1243
56, 1267733078, 376181, 1245
56, 1271573819, 376205, 1247
56, 1275262658, 376183, 1253
56, 1279098274, 376205, 1255
56, 1282976947, 376239, 1256
57, 1286731326, 376237, 1260
57, 1290529452, 376247, 1263
57, 1294261259, 376238, 1268
57, 1297987581, 376228, 1273
57, 1301651893, 376199, 1279
57, 1305534348, 376234, 1280
58, 1309459875, 376281, 1280
58, 1313179176, 376269, 1285
58, 1316940725, 376268, 1289
58, 1320771654, 376288, 1291
58, 1324416648, 376254, 1298
58, 1328017288, 376208, 1306
59, 1331860471, 376231, 1308
59, 1335699625, 376253, 1310
59, 1339541652, 376275, 1312
59, 1343349507, 376288, 1315
59, 1347066697, 376275, 1320
59, 1350863711, 376285, 1323
60, 1354661675, 376294, 1326
60, 1358501919, 376316, 1328
60, 1362345452, 376338, 1330
60, 1366139845, 376347, 1333
60, 1370021660, 376379, 1334
60, 1373940786, 376422, 1334
61, 1377685350, 376416, 1337
61, 1381401771, 376403, 1342
61, 1385247876, 376426, 1344
61, 1389075119, 376443, 1346
61, 1392764653, 376422, 1352
61, 1396698480, 376468, 1352
62, 1400497772, 376477, 1355
62, 1404294372, 376486, 1358
62, 1408134410, 376506, 1360
62, 1411852719, 376494, 1365
62, 1415636295, 376499, 1367
62, 1419417833, 376503, 1369
63, 1423181230, 376502, 1373
63, 1427097425, 376542, 1373
63, 1430766685, 376517, 1379
63, 1434369516, 376474, 1387
63, 1438123296, 376472, 1391
63, 1441725476, 376429, 1399
64, 1445492176, 376430, 1403
64, 1449375707, 376461, 1404
64, 1453232351, 376485, 1406
64, 1456951088, 376473, 1411
64, 1460755905, 376483, 1414
64, 1464424579, 376458, 1420
65, 1468267005, 376478, 1422
65, 1471956368, 376459, 1428
65, 1475636560, 376437, 1434
65, 1479430948, 376445, 1437
65, 1483308394, 376474, 1438
65, 1486954535, 376444, 1445
66, 1490669678, 376431, 1450
66, 1494395824, 376422, 1455
66, 1498236958, 376441, 1457
66, 1502043405, 376451, 1460
66, 1505757778, 376439, 1465
66, 1509435525, 376417, 1471
67, 1513275444, 376436, 1473
67, 1517041744, 376437, 1477
67, 1520784405, 376431, 1481
67, 1524541226, 376429, 1485
67, 1528220592, 376409, 1491
67, 1532017042, 376416, 1494
68, 1535759299, 376411, 1499
68, 1539493766, 376404, 1504
68, 1543252492, 376403, 1508
68, 1546972741, 376392, 1513
68, 1550730985, 376391, 1517
68, 1554566751, 376408, 1519
69, 1558330313, 376408, 1523
69, 1562172353, 376427, 1525
69, 1565925008, 376424, 1529
69, 1569766756, 376442, 1531
69, 1573555741, 376448, 1534
69, 1577259715, 376434, 1539
70, 1581063312, 376443, 1542
70, 1584740730, 376422, 1548
70, 1588626276, 376451, 1549
70, 1592421186, 376458, 1552
70, 1596262833, 376477, 1554
70, 1600107710, 376495, 1556
71, 1603871116, 376495, 1560
71, 1607679621, 376505, 1563
71, 1611435488, 376503, 1567
71, 1615321886, 376531, 1568
71, 1619043675, 376521, 1573
71, 1622763580, 376511, 1578
72, 1626574423, 376521, 1581
72, 1630308115, 376514, 1586
72, 1634069384, 376513, 1590
72, 1637868297, 376521, 1593
72, 1641784165, 376556, 1593
72, 1645594361, 376566, 1596
73, 1649311066, 376555, 1601
73, 1653151287, 376572, 1603
73, 1656860546, 376559, 1608
73, 1660545708, 376540, 1614
73, 1664376778, 376555, 1616
73, 1668137819, 376554, 1620
74, 1671848215, 376542, 1624
74, 1675726253, 376567, 1625
74, 1679402725, 376547, 1631
74, 1682984815, 376506, 1639
74, 1686670998, 376489, 1645
74, 1690549240, 376514, 1646
75, 1694270274, 376504, 1650
75, 1698074620, 376513, 1653
75, 1701951028, 376537, 1654
75, 1705622017, 376517, 1659
75, 1709424086, 376525, 1662
75, 1713257213, 376540, 1664
76, 1717057320, 376547, 1667
76, 1720935042, 376572, 1668
76, 1724735615, 376579, 1671
76, 1728532128, 376586, 1674
76, 1732367209, 376601, 1676
76, 1736249370, 376626, 1677
77, 1740046194, 376633, 1680
